C:/Users/matteo/Desktop/XFLR5/xflr5_6.59_win64/rR756_refined_openTE.dat
 1.0000000     0.0000999
 0.9999423     0.0003979
 0.9998303     0.0008452
 0.9996884     0.0012917
 0.9995171     0.0017360
 0.9993133     0.0021753
 0.9990758     0.0026071
 0.9988041     0.0030288
 0.9984987     0.0034385
 0.9981612     0.0038353
 0.9977942     0.0042196
 0.9974003     0.0045923
 0.9969814     0.0049546
 0.9965390     0.0053076
 0.9960746     0.0056531
 0.9955892     0.0059925
 0.9950833     0.0063270
 0.9945571     0.0066576
 0.9940106     0.0069852
 0.9934439     0.0073113
 0.9928572     0.0076378
 0.9922507     0.0079668
 0.9916239     0.0082995
 0.9909758     0.0086362
 0.9903052     0.0089773
 0.9896106     0.0093223
 0.9888901     0.0096711
 0.9881423     0.0100239
 0.9873652     0.0103809
 0.9865574     0.0107432
 0.9857170     0.0111122
 0.9848421     0.0114893
 0.9839307     0.0118764
 0.9829801     0.0122748
 0.9819873     0.0126856
 0.9809488     0.0131099
 0.9798605     0.0135488
 0.9787179     0.0140037
 0.9775159     0.0144757
 0.9762483     0.0149660
 0.9749081     0.0154758
 0.9734872     0.0160065
 0.9719760     0.0165596
 0.9703630     0.0171363
 0.9686347     0.0177391
 0.9667756     0.0183721
 0.9647670     0.0190411
 0.9625866     0.0197539
 0.9602070     0.0205196
 0.9575939     0.0213479
 0.9547045     0.0222499
 0.9514847     0.0232388
 0.9478648     0.0243300
 0.9437567     0.0255447
 0.9390481     0.0269092
 0.9335978     0.0284562
 0.9272335     0.0302273
 0.9197708     0.0322643
 0.9110485     0.0345967
 0.9009832     0.0372315
 0.8896220     0.0401424
 0.8771602     0.0432736
 0.8639040     0.0465467
 0.8501732     0.0498742
 0.8361956     0.0531854
 0.8220993     0.0564378
 0.8079409     0.0596105
 0.7937469     0.0626949
 0.7795308     0.0656851
 0.7652859     0.0685807
 0.7510109     0.0713831
 0.7366979     0.0740926
 0.7223273     0.0767140
 0.7078819     0.0792542
